industry,review_comment,rating
Airport,"Clean, updated and resturant choices when your in a layover👍🏽",4
Airport,Just doin Wk on the taxi ways. Nice out here,4
Airport,Extremely organized just big amd busy. The train although necessary os fast and scary. I don't have a good alternative. Lots of food options just a busy place I like to avoid.,4
Airport,"Mostly connect here, but sometimes have flown in/out.  It's a huge airport with tons of traffic and people.  But the airport is very efficiently laid out and it is easy to follow signs to where you need to go.",4
Airport,Very quiet for a Sunday. I don't think I've ever seen it this less busy. I was pleased because I didn't stand in line too much. The best thing you can do to avoid all the crowds it take to get as early flight as possible. The only way to travel,4
Airport,"Really excellent layout. Great Airport. Just to qualms: who picks the paper in the toilet? It's so thin she'll end up using much more anyways. I don't understand why you would order something you wouldn't use at your house. Also, why is there no pre-check or CLEAR on the international side?",4
Airport,"So picking up is a nightmare. The security flashes their light on you to move, but You need to park to pick up your family.  Departure and pick up needs to be seperated",4
Airport,No Highs. No Lows. They got me to my destination safely. My bags weren't lost. Good Deal!!,4
Airport,Easy to navigate just leave enough time getting to the gate by train,4
Airport,It's one of the most congested airports ever. I have literally been there too many times to count. There are plenty of eateries & plenty of places to sit. My only advice...Get there 2-3 hrs before your flight. Between baggage check & having to take the train to your terminal...YOU HAVE TO GIVE YOURSELF TIME!!!,4
Airport,"HUGE. Massive airport, spread over several square miles, making a connection at a different gate than you arrived can be intense, be prepared for some light cardio work to make your flight. Plane trains comes on a regular schedule so that's good. Plenty of food options, lounges and so on. But it's HUGE.",4
Airport,It  was clean and the workers are nice..... I haven't flown since COVID-19...  I HATE THEY TOOK ALL THE SMOKING AREAS OUT!!!,4
Airport,"Hartsfield-Jackson Atlanta International Airport  will increase energy efficiency through transitioning to all-electric building systems, adding energy retrofits and using proactive maintenance. #energy #energyefficiency #aviation Environment+Energy Leader 

",4
Airport,"Easy to navigate, clean restrooms and helpful staff.  The only negative is that so many of the restaurants and shops are closed or limited on hours due to lack of staff. Not the fault of the airport, but it can be a little challenging to get food sometimes because of long lines.",4
Airport,Nice airport. The Delta gate attendants could have been a bit more pleasant and professional. They were always leaning on the counters and not being friendly to any passengers.,4
Airport,Nice airport way too big reminds me of Denver International,4
Airport,Sometimes convenient to catch a flight from here. Might hit some fogg and traffic on i5 by downtown or close to the airport. Somewhat pricey food options. But we liked terminal B. aka the new terminal.,4
Airport,Went from terminal A to terminal  B. Nice,4
Airport,"As efficient as an airport this size can be. Actually friendly staff on Delta all around, and fast changeovers for flights. It IS an airport, so lower your expectations",4
Airport,"Airport is clean, very busy and huge.",4
Airport,"Appreciate the cleanliness, ample seating, and the lesser crowds. The food could be better but work in a pinch",4
Airport,Small but pretty convenient airport,4
Airport,Nice airport. Did not have a long wait in line. Have never had a problem here.,4
Airport,"In a general, very good airport for this size. The shopping, food, other services are available.",4
Airport,"Lines were a little long as usual,  but staff did their best to keep the lines moving. Other than that, ATL is a beautiful airport and clean.",4
Airport,Airport was clean and well maintained the constant announcement we're alittle annoying but overall very nice.,4
Airport,Getting busy at this airport. 25 minutes waiting for my luggage. Terminal b is nice but busy at Friday.,4
Airport,It was a long walk but they make it go pretty fast,4
Airport,Nice place to wait for passengers.,4
Airport,"I have been here several times, flying  Delta  airlines,  I love the service  a d the airport  is great only there need to be more sitting space,especially  for those who can't  walk to long.",4
Airport,"Huge airport, relatively clean, like the train on the bottom level that can get you between  terminals in a hurry",4
Airport,"Clean and not too crowded, took me 30 to pass through TSA. Do the online check in, if you are a tech savvy person. 5:44 in the morning, some of the food kiosk are open. Terminal E doesn't have the best ones. Terminal B is the winner. Please bring a mask, be on the safe side.",4
Airport,"Some concourses have better food, drink and shopping options than others, but most are quality. Clean and well maintained airport.",4
Airport,"Drywall is UP in our Hartsfield-Jackson Atlanta International Airport second location! Woohoo!!

We can't wait to open THIS SPRING!",4
Airport,good place to wait on plane arrival,4
Airport,"Easy to navigate, good food/shops on every terminal (minus T), and multiple security options to help you get through quickly - TSA & Clear.

Parking is expensive on site ($17/day), but lots of commuter parking options closeby.",4
Airport,"Yes, it's crowded, yes the security bottle neck sucks, however the staff that works at this place ties VERY hard to make your time there is as easy as possible.  Keep on improving.",4
Airport,Great way to move people just not enough seating in gate areas,4
Airport,"Huge, delta hub. Needs more signage for where things are, i.e maps.  Google itself needs to mark places by terminal.",4
Airport,"The airport was fine! Pretty much just your normal airport! The part we were in was cashless at all the stores!, which I found quite interesting to say the least! It is a huge airport for sure! (One of the biggest I believe!?)",4
Airport,"Clean and lots of space to spread out. If you have time to kill at a B gate, I recommend hanging out in the food court area and playing cards.",4
Airport,The food at TGIF will always be what it is…BUT THIS STAFF is on point !!!! Keep it up team,4
Airport,Up dreading the thought of Hartsfield-Jackson Atlanta International Airport on Monday it’s a work out with all that walking😮‍💨 but I’m enjoying my Georgia family💙,4
Airport,"I had a flight at 3 am and I waited an hour in line because TSA was short-staffed. Other than that, this airport is HUGE!!! Make sure you wear your walking shoes.",4
Airport,Terrified of flying. Very cool airport though,4
Airport,Able to get through security quickly.,4
Airport,Always busy be sure to to arrive early to make sure you find your gate   Good  eateries,4
Airport,I had to give it a four-star rating because so much stuff is closed right now. It is actually a great little airport and I like how easy it is to get through it. one big plus is that because of the whole Corona virus thing there are almost no government officials flying in and out so that's a plus... Still a is that I didn't see any useless elected officials,4
Airport,"40 mins from parking lot to my departure gate at A29. Very efficient, Lines were always moving forward..and this on Easter Sunday.  So yehey!!",4
Airport,"The Atlanta  arrival

After arrival I spent some time enjoying our Boeing 757 before it got towed away to the hangar. 

ATL is actually quite an easy airport to navigate trough given its size so finding the way to the domestic terminal South was a no brainer.",4
Airport,Ceiling at Atlanta airport. Random post but i dont know i liked it,4
Airport,Nice and clean the flight was bumpy tho,4
Airport,"THE Delta flight museum:

Before continuing onwards I quickly dropped by the Delta flight museum off-airport in Atlanta. Worth the visit!",4
Airport,The rental car area is logical. One tram services all car rental agencies. It is easier than shuttles going to several off airport locations.,4
Airport,Went searching for food. Not many places open. I was just about the last one to get food at the place we stopped at,4
Airport,"Great experience,  however extremely rude and ugly acting TSA employees as a while",4
Airport,"Had issues with parking,  but other than that no issues",4
Airport,The airport is always busy no matter the day and time but the lines were moving so luckily I didn't miss my flight. Get there early especially on Monday mornings.,4
Airport,Although very busy and congested they had a smooth transition through TSA,4
Airport,It's nice and clean. I was there around 5:30am and I wished there were more brraksfast places open.,4
Airport,Not too expensive and you can usually find a spot close to the terminal.,4
Airport,"Small. Easy to get around.  Ok food and shopping options. The usual news, tech and coffee shops.",4
Airport,"Super big. You need planning, patience and energy to access this airport if you don't want to pay a $60 uber.

Great food selections,  not crazy prices at Einstein Bros. Bagels",4
Airport,"It seems to be a good airport. Couldn’t stay for long enough, but it has a good infrastructure and signs everywhere. The train is an easy way to get to farther places of the airport.",4
Airport,Clean and efficient at the world's busiest airport!!,4
Airport,Great airport IF you don't have a short layover.  Lots of dining and shopping options but it can be a bear to navigate on a short time line.  Delta lounge has great amenities but is very crowded and feels a little claustrophobic suring COVID times.Really sad Cafe Intermezzo didn't make it through the pandemic but Cat Cora is a nice addition to the lineup.,4
Airport,"(CONNECTING/DOMESTIC TERMINAL) - The Plane Train is amazing at helping you make connections between concourses. Outlets available between each seat at some of the gates. Very clearly posted signage and directions.

Being for a long time previously the busiest airport in the world, place is obviously extremely packed - but somehow still does not feel cramped. Very nice!",4
Airport,Good place to spend 2hrs waiting on your flight. Very nice,4
Airport,Huge airport. Love the tram to get around to all the concourses. But hold on to something as it is fast.  Nice food courts and shopping.,4
Airport,Always busy but clear &TSA precheck are LIFESAVERS!!!!,4
Airport,"Very crowded but lots of nice restaurants and specialty shops. Give yourself plenty of time and take the train I'm airport to get around , it's much easier. Everyone was very accommodating.",4
Airport,Busy as usual.  Word of advise if you have a evening flight coming in...make sure you have ate before getting there. Alot of the places will be closed,4
Airport,"Arriving in Atlanta was such a breeze. Trams shuttled us to our baggage claim in no time. Walking distance to Uber/Lyft pickup. Traffic was moving steady. Departing from Atlanta was a little more difficult.. everyone was moving slow, no care in the world with guidance through security. Thankfully I've been through enough airports to know the routine, but this location was very unorganized.",4
Airport,"(Translated by Google) Good place

(Original)
Buen lugar",4
Airport,"Stellar service, expedient flight security check-ins, quick moving lines.",4
Airport,"Organized airport with good structure. Bathrooms are ok, and plenty in quantity. Good food\drink options and waiting ambiences. Good and easy WiFi.",4
Airport,Decent airport. Not too difficult to navigate around. Getting from domestic to international can be cumbersome at times.,4
Airport,It's an airport. Like the concourse shuttle.,4
Airport,Confusion on how to get into this lot at night but it was appreciated to have a waiting area.,4
Airport,How was it? Big. We returned the car and started the walk. It all went smoothly. My only complaint is its hard to find good food there.,4
Airport,Easy walk to terminals. If waiting for the bus give yourself plenty of time  buses don't come around too often.,4
Airport,The airport itself is fine. They need better and bigger signage and better lit too. It's a little confusing figuring out where to park and where to turn or how to exit! Very clean and well lit,4
Airport,Its a huge airport only bad experience was the layover honestly but very nice workers helpful and precise the train situation was kinda confusing at first but first time going thru this airport,4
Airport,Very clean airport .  Need more signs for early morning and late night travelers for arriving  as to how to get to rental car area,4
Airport,Got from one flight to another quickly,4
Airport,"Very busy, but everything went smoothly.",4
Airport,Lines are always too long. An advertisement for CLEAR.,4
Airport,I like how the concourses are laded out around connecting tram system. This makes getting around the airport so much easier.,4
Airport,Good place to catch a plane to fly somewhere,4
Airport,"Nice, clean and functional airport. Baggage takes a little long and at the last minute switched the carousel but other than that no issues here !",4
Airport,"Busy, but manageable. Some gate agents speak alot more softly than others so pay attention.",4
Airport,ATL airport is huge and nice except that I missed my flight because of immigration 🥺,4
Airport,Smaller and easy to get around and find your way.,4
Airport,"It was alright. Just a big airport, so when you have a short layover it can be tricky trying to catch your connecting flight.",4
Airport,"Always the best better come early airport,flight and car rental,good snacks inside also,pricey but on time,helpful staff from busses to working and very secure +on site Covid testing hour vary check for times",4
Airport,What can be said it's an airport. At least the TSA line went quickly which was a nice change for this airport. The airport is suffering from what other businesses are suffering from. Lack of a staffed workforce.,4
Airport,Don't take this place for granted.... the air conditioning the streamlining the organization because that airport from Jamaica was rough. We have a great airport appreciate it.... except for beating the hell outta my new luggage. Scratched it to hell.,4
Airport,Not bad but not very accommodating. All the restaurants were closed and shops with thousands of people trying to buy stuff. No smoking area anywhere. Lots of beautiful women tho. I will definitely fly through there again. The weather was bad but they still got us up and out of there we boarded and waited till clear. I liked it alot.,4
Airport,Loads of dining and shopping options,4
Airport,Very crowded but easy to navigate,4
Airport,Missed my flight... due to cancellations.. on standby. Been waiting since 6 am can't seem to  catch a break.. Beyond upset.. 😢😢 update: 4/13/21 However the flight to and from very nice. Thanks to both crews for  safe flights.💕💕,4
Airport,"The world's busiest airport, with all the benefits and drawbacks that entails.",4
Airport,"Very large airport be prepared to walk, very clean bathrooms was a plus. Thumbs up!",4
Airport,"Easy check-in on a Friday night and not nearly as crowded as I thought it would be. Lack of staffing made it difficult to get food in a timely manner as there was only one cook at each of the three places we tried to eat. We ended up paying $25 for a plate full of lettuce with a few slivers of chicken, egg and avocado. Airport seemed clean and well maintained.",4
Airport,Massive and busy airport but quick and reasonably efficient to get around,4
Airport,Very fast and organized TSA people. I love going through Sacramento International.... but like all other airports... don't buy food there....tooo expensive!!,4
Airport,"Nice airport, United on the north, Delta on the south",4
Airport,Busy as always. Quick enough pickup from my family. But there was an accident in the pickup lines. Craziest thing ever. Lol. I left my Kangol Hat on the plane. 🤦🏾‍♀️It would be a total shot im the dark if I'm able to get it back. 🤩,4
Airport,"For a massive airport, flying International was really easy. It was my first time flying out of Atlanta vs a connecting flight and it was easy. The domestic side looked like a nightmare.",4
Airport,"Very busy airport, but everything moved well. I appreciated the option to walk between concourses if you didn't want to take a tram. Lots of food options, from sit-down dining to quick grab-and-go options. Plenty of healthy options, too. Lots of charging options. Bathrooms were clean and with very friendly staff.",4
Airport,Getting in and out of SMF was very easy. Lines at TSA were very reasonable for a weekday and the layout for terminal B was also nice and easy to find your gate. I do wish there was some more mainstream food options but otherwise it was good.,4
Airport,Every things flow there are not big lines and there's enought distance and space....no so good for shopping but you can a decent lunch,4
Airport,Very fast and efficient. Due to pandemic stil going on I don't know how populated it was compared to when it's as busiest,4
Airport,Delta check in was quick and easy.  Security lines were minimal wait on a Thursday; however parking at the airport was full and had to use overflow.,4
Airport,Too many things we're closed early late flights need supplies too!,4
Airport,"World's busiest airport by passenger traffic, would be nice to get the air-conditioning working, especially in the international concourse. Otherwise lovely experience flying in and out of here.",4
Airport,"Relatively easy airport to get around, just keep an eye on the TSA wait times.  It can take a while to get through security when the airport is really busy.",4
Airport,Good Airport not to long no problems got my luggage place looked nice the pick up area not to crowded,4
Airport,"Large airport, decent eateries!",4
Airport,Very busy. Some directional QR codes maybe helpful in the parking garage. Knowing the level and area you parked  after a 5 day trip was tricky!,4
Airport,Baggage claim easy to find.. Pretty organized,4
Airport,They have better control over traffic than our last time there was easy to get around,4
Airport,Easy to get around. Hood signage.,4
Airport,"Given it was late at night, all went well with our arrival, although it took a long time for our luggage to get to baggage claim",4
Airport,"I've always enjoyed connecting through Atlanta, but this was my first time going through security here. The system they have is ok, but could use better flow in getting people through the checkpoint. Everything was clean and I had no issues finding food, facilities, transportation, or my gate.",4
Airport,It’s crazy how Delta has there own half of the airport.,4
Airport,Circle Bar Terminal B is the spot.,4
Airport,"atlairport looks good from up here 🌝

#atlairport #atl #avgeek #aviation #aviationlovers #aviationdaily",4
Airport,Airports are like McDonald's they all are pretty damn good. Never been to a horrible one. Of course I don't fly much.,4
Airport,"This place isn't fast, so take your time. Arrive early and check out the art between the concourses. This is the walking area to avoid the trains. They also have a detailed history of Atlanta between B and C. You can avoid the crowds, also in summer it is much cooler walking than getting on the train.",4
Airport,"Airport beers on the way to Taste the Rarity. Always nice to find an Allagash White on tap! For an airport location, Buffalo Wild Wings in Concourse D offers up a nice beer selection.",4
Airport,"Anytime you have to get on a train to get to the plane and vice versa when you return you're in a huge airport. Service was good and the place was clean, but they are so busy there's a lack of communication every now and then. When there is a special service in need you have to remind them often.",4
Airport,"All was great .....except the McDonald's in airport could not get food out fast enough the line to order was huge and you still waited for your food after ordering ....
It took almost an hour",4
Airport,"Pretty good for an airport as long as you get a flight to or from one of the newer, more modern terminals. Roads to and from always seem to be under perpetual construction. Parking can really be a nightmare.",4
Airport,"All in all, most of the airport employees do a good job accommodating the high volume of travelers.

At least things are consistent since our last visit.",4
Airport,"Most beautiful, complicated and huge place ever! I hate it and love it at the same time. Any Georgia peach already know the traffic would be the biggest hate.",4
Airport,Nice Airport! Just gets very busy even during pandemic.,4
Airport,Way better than flying through New York airports. Easy to find your gates and find connections. Many of the restaurants and shops are still closed which cause huge lines in front of open ones.,4
Airport,"It's a big airport, show up early",4
Airport,"(Translated by Google) Nice

(Original)
Bonito",4
Airport,"Small and very manageable.  There was a non-operating bar next to my gate that gave off a weird vibe, but overall easy to get in and out.",4
Airport,"Pretty nice place, fairly easy to navigate, no issues.",4
Airport,Staff pleasant and efficient nice experience for such a busy place,4
Airport,"I fly out of here quite often. Always a good experience.
Make sure to check out the tower of luggage by baggage claim.",4
Airport,This is a big airport but easy to find right gate. Helpful service.,4
Airport,This is how people park in atlanta air port handicap parking and police don't issue tickets Bc they work At airports and they are Buddies ☺️,4
Airport,"Easy to navigate between the concourses.
Always busy but you get use to it. Waiting areas at the gates are on the small side.",4
Airport,Easy to navigate and not packed full of people,4
Airport,"Big airport but very straightforward to get around. Tram is helpful. Fun place, very busy.",4
Airport,Really organized getting ppl through when literally 1000 ppl need to get to their planes,4
Airport,Was a pretty quick check through tsa even tho it was very busy,4
Airport,Controlled chaos in that place 😂,4
Airport,They need to add more stores but other than that great (:,4
Airport,"Busy, but well organized. Friendly staff.",4
Airport,Always impressive how many people/airplanes move through every day. If only the services (food) were open all day,4
Airport,"Nice place, Great food- But busy- And  rather expensive!",4
Airport,Nice train. Visit terminal E for One Flew South; but check the hours first.,4
Airport,Large. Plenty of power outlets. Seats are responsibly comfortable. Food options are standard fare. Food court with a few dining options. Bathrooms not so good. Trams and updates are first rate. I personally prefer my hometown Metro-AIrport.,4
Airport,"It was ok we broaded early, got out before the falcon could try and play there version of football",4
Airport,Everything area of the airport and  security moved fast ans efficiently.  Only bottle neck was bus from and to the terminal and the car rental.,4
Airport,Easy airport to navigate even being a bigger airport. It did take almost an hour to get our luggage.,4
Airport,Old but good. Wish Rental Cars didn't require shuttle.,4
Airport,"For an airport this busy with so many flights, Atlanta does a great job in moving people between terminals. Also, the terminals don't seem that busy.",4
Airport,Fast moving of people. Good airport.,4
Airport,"Very convenient airport! A lot food options, nice staff. Although the airport is always very busy, trains are very convenient to move faster. One of the best airports in the USA.",4
Airport,"After a down year for air travel in 2020, Hartsfield-Jackson Atlanta International Airport is once again considered the busiest airport in the world by passenger traffic. Eight of the 10 busiest airports in the world last year were in the United States, according to Airports Council International - North America. https://cnn.it/3ObDSAb",4
Airport,"This airport is huge and very busy. Yet I would fly to, from and through here anytime. The gates flowed, security was smooth and all agents were respectful and joyful. Expensive bloody Mary’s at the bread and bar. But I guess you expect that at the airport. Not a deal breaker. Don’t usually drink before flying anyways . 😃",4
Airport,"#WingViewWednesday from the comfort of home. We love the view from all angles! 

#thegoodtraveler #protecttheplanet #dogoodwhenyoufly #flygreen #sustainability #sustainableaviation #sustainableairtravel #greentravel #environmentalism #frequentflyer #sustainabletravel #sustainabletourism #conscioustravel #carbonoffset #leavesnotrace #carbonreduction #clouds #airplane",4
Airport,Terminal A is going through sone construction but it doesn't seem to hold much up. You have to walk like 30 more yards if that to take the elevator or stairs down until it's done. Baggage claim is pretty simple and things are open now.,4
Airport,"Big airport! But train/Tram system is good, lots of walking",4
Airport,Good flight was a little late but still it was good,4
Airport,Decent airport. Security was slow but not bad. Laid out well and clearly marked to navigate. Was kinda hot in the terminal waiting for the fight though.,4
Airport,No problems other than electronics to announce boarding did not work.  Needed a megaphone!,4
Airport,"Busy major city Airport that has electric plugs in airport flight waiting for departure areas to re charge your cell phone in. Various services are available in the area, such as food, books, and other things. Large bathrooms that are spaced out in the Airport.",4
Airport,"Busy, busy, busy.
Don't check bags.
Why do you need all those clothes anyway.
Get through the process faster.
TSA was not too bad other than feeling like part of a herd it was fast.
Only eatery open a 6am was the unmentionable. Where's a D&D when you need it",4
Airport,Well Managed.... Just Large.   My only negative comment is the gate areas /  seating needs to be larger.   Too many people flow out on the concourse awaiting boarding...   Less stores more seats...please...,4
Airport,"Easy to get in and out of the airport. It's a small airport so getting through the security check was pretty quick and efficient. The only downside is there is limited food options as most places were closed on a Monday at 530 pm. The rental car shuttle was quick, showing up about every 10-15 minutes.",4
Airport,This airport is always really busy but it's always clean.,4
Airport,Managed to get to gate on time after landing an hour earlier.,4
Airport,"Pleasant Clean Environment . . Smokers Corner Outside Terminal North..
The Passenger Drop Off Areas Need Improvement.",4
Airport,You can get anywhere from this airport. Most folks are nice and helpful. Don't get overwhelmed by the size of the airport.,4
Airport,"Easy access in and out...ride share is between A and B terminal, also  use Skywalk when arriving in Sac ti access parking garage",4
Airport,"This is my ""go to"" destination for connecting flights.  Once you understand the layout it is easy to get a round.  It. Can be difficult to get food during a busy time or late if you have a connecting flight but that is my only complaint.",4
Airport,Can't wait til I'm actually on one of those international going to London or Paris!!,4
Airport,Easy enough to get around. Concourse C had plenty to do and seemed clean. Looks like there is some updating going on!,4
Airport,Bust airport. Plan extra time to make it to your gate / flight on time. Friendly and helpful staff.,4
Airport,Construction is a mess but the police are keeping the traffic moving very well.,4
Airport,My wife and I got on the wrong plane!! We are now stranded in LA! Our flight was suppose to go to Orlando. We are very disappointed in this. Also the coffee was way too overpriced! But we did enjoy our flight! Thank you Delta. We will be back.,4
Airport,"Clean, a lot of the stores are closed. Staffing issues maybe?
Wide open spaces, easy to navigate through.",4
Airport,Really good airport if you need to get anywhere because they have a lot of direct flights.   The only bad thing is that it is super busy so make sure you have plenty of time,4
Airport,Efficient but super long lines.,4
Airport,"Check in is always chaotic.  The terminal is small, so it's easy to find your way.",4
Airport,Very busy and huge but you find helpful people.,4
Airport,"Very,  very busy airport where you can fly domestic and international. I've been there plenty of times due to having a family member in Atlanta. The staff is always helpful and courteous.",4
Airport,"Good place, BUT ONLY the airlines apps will keep you updated of any change in gates, or   bagagge belts.",4
Airport,Long TSA queues today.....but overall good experience!,4
Airport,"Busy airport, but efficient transportation and layout👍",4
Airport,"As always very busy place. I must say i like the new international terminal more than old one, way more space for all travelers. It's a must for a busy airport like Atlanta.",4
Airport,"Clean, easy to navigate, Wi-Fi is easy to use and fast.  Would love to see more options for f&b once you leave security near the baggage area",4
Airport,Busy but efficient airport. TSA lines seem to go by quickly. I happen to travel frequently and forgot my passport and DL TSA was able to gather the necessary information to proceed and allow access to travel. I was very thrilled with the response and support. ATL hospitality indeed!,4
Airport,So many people and yet everyone seems to move along seamlessly.,4
Airport,"Huge airport, modern, plenty of food options. Pay attention to what terminal your connection is in - the vastness of this airport is both a perk and a detriment when you have a quick connection",4
Airport,The airport was great. But MARTA closed early and I had to Uber to Doraville train station to fetch my car - $85 plus tip!!,4
Airport,"A nice little airport. I never find the lines to be too bad, and the staff is friendly. I get from my car in the garage to my gate in about 30 minutes normally, which is way better than a lot of airports!",4
Airport,Spacious. Clean restrooms. Need to expand food options in International area.,4
Airport,"It's an extremely informative airport, easy to navigate, and plenty of eateries.  The food is a little pricey but hey, it's an airport, what do you expect.  I only gave it 4 stars because I didn't go through security (connection flight).  I've always liked Hartsfield.",4
Airport,"Terminal B is roomy and efficient. Only complaint is Starbucks line, always great when Peet's is open on the opposite end but they seem to have more limited hours.",4
Airport,Great place. Not enough restraints at certain gates in C concourse tho and restaurants closed way to early in the afternoon.,4
Airport,Hartsfield-Jackson back in full effect. Crazy long line at security first thing in the morning. But they kept things moving,4
Airport,The afternoon commute wasn’t to bad…always fun having parallel approaches.,4
Airport,It was aight. There's a few bars and places to wet your beak. The airport is massive make sure to give yourself enough time to get between gates and terminals.,4
Airport,They have shuttles and skytrains,4
Airport,"Restrooms were ok.
Airport staff was friendly and helpful.
However, few shops and restaurants were open throughout the early evening even though there were lots of travelers on very late flights.",4
Airport,"Clean, seemed to be well organized.  Some airline counter people could have a sunny attitude!!😁",4
Airport,"Whoa. Is this early 2000's Tampa airport transported to Sacramento?! Clean, open, pleasant. No bad things to say about it. Good signage. Easy in and out. I'll have to get some more photos on the way out.",4
Airport,"Airport was good south west airlines was not made me wait till the call for my group which was last
As I wasn't allowed to go first as a military vet",4
Airport,Delta flight was good.  But the line for customs border patrol was crazy.  Longest lines I have seen. But it went pretty quick.,4
Airport,"(Translated by Google) Good service.

(Original)
Buen servicio.",4
Airport,This is alarge airport great for dining and shopping but always very busy.,4
Airport,"Huge airport. Being the delta hub, there was lot of food options near the Delta flight gates. There is a train that runs between International and Domestic Terminal. It is clearly mentioned and easily accessible. Immigration/customs queue wait time ranges between 1.5 hours to 2 hours",4
Airport,Much better airport then O'hare!,4
Airport,"Crowded, all in all a good experience!!",4
Airport,"They know how to makes everything work, this airport is crazy busy. Thanks to all of you that keep us traveling;)",4
Airport,"The airport is an amazing place to fly out of! The security lines can get very long if you don’t get there in time. Other than that, the service is very good and the employees are very nice.",4
Airport,"Pros: Quick and easy parking, usually sees a lower volume of people & plenty of seating around the gates (terminal b is preferable to terminal a)

Cons: Slower at security, handful of stores always closed, limited flights to domestic locations compared to SJC, OAK, etc.

Overall love traveling from here, it’s a relatively seamless process if you know what you’re doing.",4
Airport,Its fairly large but not congested. However I do feel like the layout can make it difficult to navigate. There should be wither more personal to help with directing or kiosks that help provide location information!,4
Airport,"Traffic outside was well-planned at 6 am. However, TSA was slower than usual, causing me to miss my flight despite being there 2 hours early.",4
Airport,"The International concourse (concourse F) needs more restaurants.  Other than that, it's roomy for a concourse.  We arrived in Concourse A.  More places to choose to eat but much more busy (at least the time we were there).",4
Airport,Airport staff were chill and helpful. Only issue was Lyft and uber wanting $125+ to go 23 miles,4
Airport,"You know thos could be a nightmare but honestly all the times I have come through its been pretty great. Even with its size signage is good and easy to figure out how to get to my next gate. They have a chick fil a, so really it's pretty perfect. Know that you will pay between 3 and 5 dollars for a bottle of water but the have fountains that are filtered and made to fill water bottles so do that!",4
Airport,It's nice... just big and hectic af... def get here 2hrs early,4
Airport,Nothing special about the place except popeye's restaurant,4
Airport,I recommend curb side attendant and service for those of us that who need wheel chairs - most important - for those of us who travel alone!,4
